Part number,Part name,Additional name,Location,Total balance,Unit,WH,Serial number
7000209,"Directional valve 1/4"" 6/2-24V JT",-Info: CDL046WI1MAJ,FLOOR,2.00,Pcs,WH1,
7000212,Pressure sensor M12 0-250 bar NONC,-Info: PK6521,FLOOR,2.00,Pcs,WH1,
7000220,Crimping nipple 4504-08-06,,FLOOR,10.00,Pcs,WH1,
7000233,Adapter 401-08-06 90°,,FLOOR,10.00,Pcs,WH1,
7000296,"Accumulator QSC-0,75l-60bar","-Info: Not dangerous goods according to IATA Special provision A114. 
-Info: Preloaded with 60bar",FLOOR,2.00,Pcs,WH1,
7000309,Seal kit-pressure reducer (841125),-Info: Fits 841125,FLOOR,2.00,Pcs,WH1,
7000318,Tube sleeve 90° Push-In,,FLOOR,2.00,Pcs,WH1,
7000366,Valve-Priority on demand-WC-DC2,,FLOOR,1.00,Pcs,WH1,
7000367,Clamp ring Tex-sleeve - TP-04,,FLOOR,12.00,Pcs,WH1,
7000445,Hose,-Info: Hose extra 2 EC209-QSD,FLOOR,1.00,Pcs,WH1,
7000447,Hose,"-Info: Used for: EC209 QSD45/50 ECO with/without Grab (HF) - Hose Extra B
- EC209 QSD45/50 ECO Dbl Extra with/without Grab - Hose Extra B",FLOOR,1.00,Pcs,WH1,
7000457,"Pipe Plug DIN 906 M22x1,5",,FLOOR,6.00,Pcs,WH1,
7000485,O-ring 27x5 NBR 70 shore End lock ePS,,FLOOR,2.00,Pcs,WH1,
7000499,Hose,"
Used for:
Machine quick hitch QS70 - Hose feed EC-Oil",FLOOR,2.00,Pcs,WH1,
7000536,"Seal swivel 70/81x4,2 PU","-Info: Replaces 712420
-Info: Deliver with 9000733",FLOOR,58.00,Pcs,WH1,
7000537,Adapter 401-12-08 90°,,FLOOR,10.00,Pcs,WH1,
7000578,"Extender 25/17mm KR1/8"" - R1/8""",,FLOOR,2.00,Pcs,WH1,
7000579,"O-ring 7,66x1,68 square NBR 70 shore NG4",,FLOOR,20.00,Pcs,WH1,
7000602,Clamp bracket - Accumulator 114-124mm,,FLOOR,2.00,Pcs,WH1,
7000635,Valve block EC02B/EC204 tilt cylinder,-Info: complete with overcenter -Info: Replaces 1033494  -Info: Overcentre valve 7000647.,FLOOR,1.00,Pcs,WH1,
7000646,Plug M5X10,,FLOOR,6.00,Pcs,WH1,
7000647,Overcenter adjustable (overcenter) EC02/EC204/EC204B,-Info: Seal kit 7000898,FLOOR,2.00,Pcs,WH1,
7000654,Non-return valve pilot operated (ELT R08PA-10-5D),,FLOOR,2.00,Pcs,WH1,
7000682,Adapter ORFS 067058-04-04 Test port,"-Info: 9/16-18 +1/4"" test port",FLOOR,2.00,Pcs,WH1,
7000685,Adapter ORFS 067058-10-04 Test port,"-Info: 1-14 +1/4"" test port",FLOOR,2.00,Pcs,WH1,
7000687,Adapter ORFS 067058-16-04 Test port,"-Info: 1.7/16-12 +1/4"" test port",FLOOR,2.00,Pcs,WH1,
7000695,Crossover valve (160bar) KPDR80,,FLOOR,1.00,Pcs,WH1,
7000700,Shock valve & Overcenter-SWD,,FLOOR,1.00,Pcs,WH1,
7000706,Pressure sensor 10-50 bar - Fixed 25 bar Deutsch,-Info: Order 7000712 to include M12 - DT06-3S adapter,FLOOR,2.00,Pcs,WH1,
7000735,"Adapter straight JIS-BSP 1/4""",,FLOOR,6.00,Pcs,WH1,
7000767,O-ring 14x2 70 shore,,FLOOR,20.00,Pcs,WH1,
7000784,Hose Central lubrication-bulk-free length in meters,-Info: Order length in whole meters. 100 meters in a package  Used as spare part for central lubrication kits.,FLOOR,16.00,m,WH1,
7000791,Hose Tilt Long,-Info: Used for: EC209 Hose Tilt,FLOOR,1.00,Pcs,WH1,
7000823,Pressure reducer-DC2-Track control 4pcs 32bar special,-Info: Seal kit 841210,FLOOR,1.00,Pcs,WH1,
7000846,Crimping nipple 4503-02-03,,FLOOR,4.00,Pcs,WH1,
7000848,"Hose bulk - 0871 Thermoplastic-03 3/16"" PEE/PU",-Info: 0490001003,FLOOR,8.00,Pcs,WH1,
7000851,Hose & Adapter kit EC206 SK05/SG06,,FLOOR,2.00,Pcs,WH1,
7000853,Adapter ORFS 067058-06-04 Test port,,FLOOR,2.00,Pcs,WH1,
7000854,Adapter ORFS 067058-08-04 Test port,,FLOOR,2.00,Pcs,WH1,
7000855,Adapter ORFS 067058-12-04 Test port,"-Info: 1.3/16-12 +1/4"" test port",FLOOR,2.00,Pcs,WH1,
7000883,Adapter 851-04-04,,FLOOR,6.00,Pcs,WH1,
7000888,Hose,-Info: Used for: GRD20 bolted Hose Grab Long,FLOOR,1.00,Pcs,WH1,
7000889,Hose,-Info: Used for: GRD20 bolted Hose Grab Short,FLOOR,1.00,Pcs,WH1,
7000920,"O-ring 82,22x2,62 NBR 70 shore","-Info: For motor flange, EC209-->EC233",FLOOR,20.00,Pcs,WH1,
7000934,Nut low aluminium 8 for EMDV-08,-Info: Used on 841124 + 841126 + 841128,FLOOR,6.00,Pcs,WH1,
7000945,"Plug VSTIR1ED 1""","-Info: 1""",FLOOR,6.00,Pcs,WH1,
7000954,Hose,-Info: Used for: Machine Quick Hitch QS60 - Lock Close,FLOOR,1.00,Pcs,WH1,
7000955,Hose,-Info: Used for: Machine hitch QS60 HF - Hose feed long,FLOOR,2.00,Pcs,WH1,
7000956,Hose,-Info: Used for: Machine hitch QS60 HF - Hose feed short,FLOOR,2.00,Pcs,WH1,
7000958,Hose,-Info: Used for: EC226 QSM70 Hose Motor A,FLOOR,1.00,Pcs,WH1,
7000974,"Texsleeve TEXS17 - 1/4"" TP",-Info: A whole roll is 50m,FLOOR,50.00,Pcs,WH1,
7000976,"Shuttle valve 3-way 1/4""",,FLOOR,4.00,Pcs,WH1,
7001006,"Hose bracket double - Weld-on kit - 1/4""",,FLOOR,10.00,Pcs,WH1,
7001031,"Hose bracket double - Weld-on kit - 3/8""",,FLOOR,4.00,Pcs,WH1,
7001033,"Hose bracket double - Weld-on kit - 3/4""",,FLOOR,4.00,Pcs,WH1,
7001097,Adapter 402-02-04 45°,,FLOOR,6.00,Pcs,WH1,
7001121,Crimping nipple 4511-06-04,,FLOOR,20.00,Pcs,WH1,
7001122,Crimping nipple 4511-08-06,,FLOOR,20.00,Pcs,WH1,
7001123,Crimping nipple 4504-12-08,,FLOOR,10.00,Pcs,WH1,
7001126,Crimping nipple 4501-16-12,,FLOOR,4.00,Pcs,WH1,
7001127,Crimping nipple 4503-16-12,,FLOOR,4.00,Pcs,WH1,
7001171,"O-ring 10,82x1,78 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
7001177,Adapter 703-06-04,,FLOOR,10.00,Pcs,WH1,
7001191,"Hydraulic ferrule 0490000103 SAB 3/16"" (Thermoplastic)",,FLOOR,30.00,Pcs,WH1,
7001194,Crimping nipple 4494-04-03,,FLOOR,4.00,Pcs,WH1,
7001195,Crimping nipple 4494-04-04,,FLOOR,10.00,Pcs,WH1,
7001196,Crimping nipple 4501-02-03,,FLOOR,4.00,Pcs,WH1,
7001202,Crimping nipple 4503-04-03,,FLOOR,4.00,Pcs,WH1,
7001204,Crimping nipple 4503-12-08,,FLOOR,10.00,Pcs,WH1,
7001205,Crimping nipple 4504-02-03,,FLOOR,4.00,Pcs,WH1,
7001308,Hose Tilt Long,"-Info: Used for: EC209 QSM45 - Hose Tilt ss10 QSM, ss9IQ QSM, Std top part QSM",FLOOR,4.00,Pcs,WH1,
7001319,Clamp bracket - Accumulator 121-129mm,,FLOOR,2.00,Pcs,WH1,
7001321,Adapter 030417-04-04,,FLOOR,6.00,Pcs,WH1,
7001322,Adapter kit-Pressure Sensor - BSP 1/4,,FLOOR,2.00,Pcs,WH1,
7001326,Crimping nipple 4550-02-03,,FLOOR,4.00,Pcs,WH1,
7001328,Non-return valve VUF-1/4 13L /min,-Info: AMAB 8002004000,FLOOR,2.00,Pcs,WH1,
7001343,Adapter kit-Pressure Sensor - CAT NG 301-310,,FLOOR,2.00,Pcs,WH1,
7001380,Adapter 860-04-04,,FLOOR,6.00,Pcs,WH1,
7001384,Seal kit-hydraulic motor M+S HR Ø25 axle,-Info: Fits motor 1033938 & 1051258,FLOOR,2.00,Pcs,WH1,
7001405,Piston rod Ø32-grab cylinder-GRD60/GRD70,-Info: Fits cylinder 1048549,FLOOR,2.00,Pcs,WH1,
7001406,Adapter BSPP 030855-12-12,,FLOOR,10.00,Pcs,WH1,
7001432,Non-return valve VUF-3/8,,FLOOR,2.00,Pcs,WH1,
7001480,Adapter 6889-04-06,,FLOOR,10.00,Pcs,WH1,
7001495,Seal kit-Swivel/ valve block QSM EC214--> EC233,"-Info:
1039544 x8
7000579 x6
710977 x9
710975 x13
712423 x2
710901 x16
750704 x5
710960 x4
710981 x5",FLOOR,3.00,Pcs,WH1,
7001496,O-ring kit-Swivel/ valve block QSM EC209,,FLOOR,2.00,Pcs,WH1,
7001506,Reconstruction kit-QSM60-Drain without ECO,"-Info: Adds a hose connection for drain when EC-oil is not present in the right hand position.
Compatible with:
QSM60 EC214: 1062631
QSM60 EC219: 1062571",FLOOR,1.00,Pcs,WH1,
7001516,Pressure sensor M12 0-400 bar NONC (E30094),"-Replaced by 7001528
-Info: PK6520",FLOOR,2.00,Pcs,WH1,
7001528,Pressure sensor M12 0-400 bar Analog,-Info: PU8500,FLOOR,2.00,Pcs,WH1,
7001562,"Seal swivel - EC206B - 60/71x4,2 PU",,FLOOR,8.00,Pcs,WH1,
7001568,"O-ring 5,28x1,78 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
7001614,Directional valve NG6 prop 12V engcon JT ATOS,"-Info: Coil 7001734, O-ring 710959, Nut 7001887
-Info: SDHZEM-A-071-L9-J  /PE
",FLOOR,2.00,Pcs,WH1,
7001617,Directional valve NG6 12V. 4D01-3203-0302-B1-GOR-JT ATOS,"-Info: Coil 7001735, O-ring 710959, Nut 7001887
-Info: SDHE-0711-XJ 12DC  /PE
",FLOOR,2.00,Pcs,WH1,
7001628,Hose,-Info: Used for: EC206 Top ECO40,FLOOR,2.00,Pcs,WH1,
7001647,Relief valve HydraSpecma White 160/200cc fixed 200bar,-Info: Used for Hydraulic motor White 160c - 7001806 and Hydraulic motor White 200cc - 7001807,FLOOR,2.00,Pcs,WH1,
7001648,"Crimping nipple 4590-08-02 rotary swivel joint 1/2""",,FLOOR,4.00,Pcs,WH1,
7001661,O-ring 195x5 NBR 90 shore EC214 worm wheel,-Info: replaces: 712425,FLOOR,2.00,Pcs,WH1,
7001662,O-ring 225x5 NBR 90 shore EC219 worm wheel,-Info: 710969,FLOOR,2.00,Pcs,WH1,
7001663,O-ring 242x5 NBR 90 shore EC226 worm wheel / EC209 QH,-Info: replaces 710965,FLOOR,2.00,Pcs,WH1,
7001664,"O-ring 279,2x5,7 NBR 90 shore worm wheel EC233",-Info: replaces 7000374,FLOOR,2.00,Pcs,WH1,
7001671,"Seal swivel 50/61x4,2 PU",,FLOOR,8.00,Pcs,WH1,
7001673,Seal kit-Motor PC6000 Casappa,,FLOOR,1.00,Pcs,WH1,
7001689,Hose feed - EC206B ECO,,FLOOR,2.00,Pcs,WH1,
7001705,Protection Plug GRD40 hydraulic,,FLOOR,2.00,Pcs,WH1,
7001734,Coil 12V NG6 prop JT ATOS,,FLOOR,2.00,Pcs,WH1,
7001735,Coil 12V NG6 JT on/off ATOS,,FLOOR,2.00,Pcs,WH1,
7001736,Coil 24V NG6 JT on/off ATOS,,FLOOR,5.00,Pcs,WH1,
7001756,Adapter kit-Pressure Sensor,,FLOOR,2.00,Pcs,WH1,
7001792,Cartridge valve 3-way-DC2,"-Info: Spare nut=1016737, Coil 12V=730178, Coil 24V= 730179. Replaces 841145",FLOOR,2.00,Pcs,WH1,
7001793,Pressure reducer PY-DC2 Double incl safety block,"-Info: Without coil,  add coil, 12V=730178 or 24V=730179. Spare nut=1016737. Seal kit 841210. Replaces 841126",FLOOR,2.00,Pcs,WH1,
7001794,Safety Block with Pressure switch without Coil - DC2,"-Info: Spare nut: 1016737, Coil 12V=730178, Coil 24V= 730179. Replaces 841124",FLOOR,2.00,Pcs,WH1,
7001795,Pressure reducer-DC2-Track control incl safety block,"-Info: Without coil,  add coil, 12V=730178 or 24V=730179. Spare nut=1016737. Seal kit 841210",FLOOR,1.00,Pcs,WH1,
7001829,"O-ring 21,95x1,78 NBR 90 shore",,FLOOR,20.00,Pcs,WH1,
7001868,"Seal kit-E:L-Locking cylinder S40S/QS40/QSM40 Ø40x25-87,5",,FLOOR,2.00,Pcs,WH1,
7001869,Extender 50mm M10x1 lubrication kit,-Info: Replace 790165,FLOOR,2.00,Pcs,WH1,
7001870,T-Swivel union - M10x1 with plug,-Info: Replaces 7001309,FLOOR,2.00,Pcs,WH1,
7001932,Machine lock valve with needle valve,"-Info: Spare valve 730317/730318. Coils JT: 730313 12V, 730311 24V. Coils DT: 7000897 12V, 7000206 24V.",FLOOR,2.00,Pcs,WH1,
7001933,"Hydraulic ferrule 0000261508 MF2000 1/2"" No-skive",,FLOOR,100.00,Pcs,WH1,
7001956,Hose,"-Info: Used for QSM60 EC214, EC219, EC319
- Hose Lock (close)",FLOOR,2.00,Pcs,WH1,
7001957,Hose,"-Info: Used for QSM60 EC214, EC219, EC319
- Hose Lock (open)",FLOOR,2.00,Pcs,WH1,
7001983,"Plastic plug KS 15 G 1/4""","-Info: AMAB art nr 4930000015 
Used to plug evacuation hole in Valve Block QSM",FLOOR,6.00,Pcs,WH1,
7002063,Seal kit-E:L 80/50-Locking cylinder QS70 Forged,,FLOOR,2.00,Pcs,WH1,
710102,Adapter 136-02-02,,FLOOR,6.00,Pcs,WH1,
710103,Adapter 135-02-04,,FLOOR,6.00,Pcs,WH1,
710106,Adapter 136-06-06,,FLOOR,10.00,Pcs,WH1,
710107,Adapter 135-06-12,,FLOOR,6.00,Pcs,WH1,
710108,Adapter 136-08-08,,FLOOR,10.00,Pcs,WH1,
710109,Adapter 135-08-12,,FLOOR,6.00,Pcs,WH1,
710118,Adapter 135-04-06,,FLOOR,6.00,Pcs,WH1,
710120,Adapter 135-04-08,,FLOOR,6.00,Pcs,WH1,
710122,Adapter 135-06-08,,FLOOR,6.00,Pcs,WH1,
710126,Adapter 136-12-12,,FLOOR,10.00,Pcs,WH1,
710127,Adapter 136-16-16,,FLOOR,4.00,Pcs,WH1,
710135,Adapter 138-04-29 ( compact 136-04-04 ),,FLOOR,40.00,Pcs,WH1,
710145,Adapter 830-04-04,,FLOOR,6.00,Pcs,WH1,
710151,Adapter 401-04-04 90°,,FLOOR,10.00,Pcs,WH1,
710152,Adapter 401-06-06 90°,,FLOOR,8.00,Pcs,WH1,
710154,Adapter 401-04-06 90°,,FLOOR,10.00,Pcs,WH1,
710155,Adapter 401-08-12 90°,,FLOOR,10.00,Pcs,WH1,
710156,Adapter 401-08-08 90°,,FLOOR,10.00,Pcs,WH1,
710157,Adapter 401-06-08 90°,,FLOOR,10.00,Pcs,WH1,
710163,Adapter 489-04-04,,FLOOR,10.00,Pcs,WH1,
710164,Adapter 489-06-06,,FLOOR,10.00,Pcs,WH1,
710166,Adapter 489-08-08,,FLOOR,10.00,Pcs,WH1,
710193,Adapter 830-08-06,,FLOOR,6.00,Pcs,WH1,
710195,Adapter 407-04-04 90°,,FLOOR,10.00,Pcs,WH1,
710196,Adapter 407-06-06 90°,,FLOOR,10.00,Pcs,WH1,
710199,"Adapter 90° R1/8"" lubrication Adapter",,FLOOR,4.00,Pcs,WH1,
710210,Adapter 030045-04-04,,FLOOR,6.00,Pcs,WH1,
710211,Adapter 030045-06-06,,FLOOR,6.00,Pcs,WH1,
710215,Adapter 030090-04-04 90°,,FLOOR,6.00,Pcs,WH1,
710216,Adapter 030090-06-06 90°,,FLOOR,6.00,Pcs,WH1,
710217,Adapter 030090-08-08 90°,,FLOOR,6.00,Pcs,WH1,
710218,Adapter 703-12-12,,FLOOR,10.00,Pcs,WH1,
710219,Adapter 030090-02-02 90°,,FLOOR,6.00,Pcs,WH1,
710221,Adapter 703-08-08,,FLOOR,10.00,Pcs,WH1,
710222,Adapter 703-04-02,,FLOOR,6.00,Pcs,WH1,
710239,Adapter bulkhead 1260-02-02,,FLOOR,4.00,Pcs,WH1,
710240,Adapter bulkhead 1260-04-04,,FLOOR,10.00,Pcs,WH1,
710242,Adapter bulkhead 1260-06-32,,FLOOR,10.00,Pcs,WH1,
710244,Adapter bulkhead 1260-08-08,,FLOOR,10.00,Pcs,WH1,
710249,Nut bulkhead adapter 1270-02,,FLOOR,6.00,Pcs,WH1,
710250,Nut bulkhead adapter 1270-04,-Info: Also used as coil spare nut on IQS lock valves,FLOOR,10.00,Pcs,WH1,
710252,Nut bulkhead adapter 1270-06,,FLOOR,10.00,Pcs,WH1,
710254,Nut bulkhead adapter 1270-08,,FLOOR,10.00,Pcs,WH1,
710261,Adapter bulkhead extended 1260-04-40,-Info: L2=40mm,FLOOR,6.00,Pcs,WH1,
710262,Adapter bulkhead extended 1260-06-43,-Info: L2=43mm,FLOOR,6.00,Pcs,WH1,
710263,Adapter bulkhead extended 1260-08-45,-Info: L2=45mm,FLOOR,6.00,Pcs,WH1,
710271,Banjo bolt 4451-04,,FLOOR,10.00,Pcs,WH1,
710272,Banjo bolt 4451-06,,FLOOR,10.00,Pcs,WH1,
710273,Banjo bolt 4450-06-00 extended,,FLOOR,6.00,Pcs,WH1,
710274,Banjo bolt 4451-08,,FLOOR,6.00,Pcs,WH1,
710277,Banjo bolt 4451-02,,FLOOR,4.00,Pcs,WH1,
710293,Adapter 401-02-02 90°,,FLOOR,6.00,Pcs,WH1,
710343,Cutting ring connection XGE10LR ED,"-Info: For complete cutting ring connection sell:
Cutting ring 710350 
Nut 710194",FLOOR,4.00,Pcs,WH1,
710350,Cutting ring EMB 7012210100,,FLOOR,4.00,Pcs,WH1,
710701,"Seal washer GBR02 1/8""",,FLOOR,20.00,Pcs,WH1,
710702,"Seal washer GBR04 1/4""",,FLOOR,140.00,Pcs,WH1,
710703,"Seal washer GBR06 3/8""",,FLOOR,60.00,Pcs,WH1,
710704,"Seal washer GBR08 1/2""",,FLOOR,30.00,Pcs,WH1,
710706,"Seal washer GBR12 3/4""",,FLOOR,30.00,Pcs,WH1,
710707,"Seal washer GBR16 1""",,FLOOR,6.00,Pcs,WH1,
710708,Seal washer M18,,FLOOR,6.00,Pcs,WH1,
710901,"O-ring 9,25x1,78 FKM 90 shore Viton Green NG6",,FLOOR,95.00,Pcs,WH1,
710908,"O-ring 319,3x5,7 - Quick hitch EC10/EC219/EC226",-Info: EC20 Centrering,FLOOR,2.00,Pcs,WH1,
710910,"O-ring 10,77x2,62 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
710911,"O-ring 13,2x1,8 FKM 90 shore Viton Green",,FLOOR,20.00,Pcs,WH1,
710912,"O-ring 15,6x1,78 NBR 70 shore",-Info: also 15.5x1.78,FLOOR,20.00,Pcs,WH1,
710913,"O-ring 17,17x1,78 PU/90 - ECO60 1/2""",-Info: Color changed to black,FLOOR,20.00,Pcs,WH1,
710924,"O-ring 359,3x5,7 centre ring EC30/ quick hitch EC233",,FLOOR,2.00,Pcs,WH1,
710928,"O-ring 94,5x3,0 NBR 70 shore",,FLOOR,2.00,Pcs,WH1,
710952,"Wiper seal Quick hitch EC02, centre ring EC05B, EC206",,FLOOR,1.00,Pcs,WH1,
710954,"O-ring 6,1x1,6 EC02/EC05 valve block",,FLOOR,20.00,Pcs,WH1,
710957,"Wiper seal Quick hitch EC05B, EC206",,FLOOR,1.00,Pcs,WH1,
710958,"Guide belt centre ring EC05B,EC206",,FLOOR,2.00,Pcs,WH1,
710959,"O-ring 8,73x1,78 NBR 90 shore",,FLOOR,20.00,Pcs,WH1,
710960,"O-ring 7,65x1,78 FKM 90 shore Viton NG4",,FLOOR,20.00,Pcs,WH1,
710968,"O-ring 9,92x2,62 NBR 70 shore EC209/219/226 cylinder axle",,FLOOR,19.00,Pcs,WH1,
710973,"O-ring 12,42x1,78 NBR 70 shore",,FLOOR,95.00,Pcs,WH1,
710974,"O-ring 20,35x1,78 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
710975,"O-ring 14x1,78 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
710977,"O-ring 17,17x1,78 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
710980,"O-ring 28,3x1,78 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
710981,"O-ring 18,77x1,78 NBR 90 shore",,FLOOR,20.00,Pcs,WH1,
710983,"O-ring 21,95x1,78 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
710984,"O-ring 25,12x1,78 NBR 90 shore",,FLOOR,20.00,Pcs,WH1,
710985,"O-ring 29,87x1,78 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
710996,"Support ring PUR 28,3x1,78",,FLOOR,4.00,Pcs,WH1,
710997,"Support ring PUR 29,87x1,78",,FLOOR,4.00,Pcs,WH1,
711009,Crimping nipple 4501-02-04,,FLOOR,4.00,Pcs,WH1,
711010,Crimping nipple 4501-04-03,,FLOOR,4.00,Pcs,WH1,
711011,Crimping nipple 4501-06-04,,FLOOR,10.00,Pcs,WH1,
711013,Crimping nipple 4511-04-04,,FLOOR,20.00,Pcs,WH1,
711014,Crimping nipple 4511-06-06,,FLOOR,20.00,Pcs,WH1,
711015,Crimping nipple 4511-08-08,,FLOOR,20.00,Pcs,WH1,
711022,Crimping nipple 4508-04-04,,FLOOR,10.00,Pcs,WH1,
711023,Crimping nipple 4504-06-04,,FLOOR,10.00,Pcs,WH1,
711024,Crimping nipple 4508-08-08,,FLOOR,10.00,Pcs,WH1,
711025,Crimping nipple 4508-06-06,,FLOOR,10.00,Pcs,WH1,
711030,Crimping nipple 4509-04-04,,FLOOR,10.00,Pcs,WH1,
711031,Crimping nipple 4509-06-06,,FLOOR,10.00,Pcs,WH1,
711032,Crimping nipple 4509-08-08,,FLOOR,10.00,Pcs,WH1,
711039,Crimping nipple 4503-02-04,,FLOOR,4.00,Pcs,WH1,
711040,Crimping nipple 4494-04-06,,FLOOR,6.00,Pcs,WH1,
711042,Crimping nipple 4503-06-04,"-Info: 0045030604. Nippel 90 R-gänga 3/8""-1/4""",FLOOR,10.00,Pcs,WH1,
711043,Crimping nipple 4503-08-06,,FLOOR,10.00,Pcs,WH1,
711045,Crimping nipple 4512-06-06,,FLOOR,10.00,Pcs,WH1,
711046,Crimping nipple 4512-08-08,,FLOOR,10.00,Pcs,WH1,
711047,Crimping nipple 4512-04-04,,FLOOR,10.00,Pcs,WH1,
711055,Crimping nipple 4409-04-04,,FLOOR,10.00,Pcs,WH1,
711056,Crimping nipple 4409-06-06,,FLOOR,10.00,Pcs,WH1,
711089,Crimping nipple 4550-02-04,,FLOOR,4.00,Pcs,WH1,
711090,Crimping nipple 4550-04-03,,FLOOR,4.00,Pcs,WH1,
711091,Crimping nipple 4550-04-04,,FLOOR,10.00,Pcs,WH1,
711092,Crimping nipple 4550-04-06,,FLOOR,10.00,Pcs,WH1,
711093,Crimping nipple 4550-06-04,,FLOOR,10.00,Pcs,WH1,
711094,Crimping nipple 4550-06-06,,FLOOR,10.00,Pcs,WH1,
711095,Crimping nipple 4550-08-06,,FLOOR,10.00,Pcs,WH1,
711096,Crimping nipple 4550-08-08,,FLOOR,10.00,Pcs,WH1,
711295,"Hydraulic ferrule 0000261004 MF2000 1/4"" No-skive",,FLOOR,100.00,Pcs,WH1,
711296,"Hydraulic ferrule 0000261006 MF2000 3/8"" No-skive",,FLOOR,100.00,Pcs,WH1,
711298,"Hydraulic ferrule 0490000104 SAB 1/4"" (Thermoplastic)",,FLOOR,40.00,Pcs,WH1,
711401,Lubrication nipple M8 45°,,FLOOR,6.00,Pcs,WH1,
711402,"Lubrication nipple M8 x1,25 90°",,FLOOR,6.00,Pcs,WH1,
711403,Lubrication nipple 1/8 straight,,FLOOR,10.00,Pcs,WH1,
711405,Lubrication nipple M6 straight,,FLOOR,6.00,Pcs,WH1,
711409,"Lubrication nipple 1/8"" 90°",,FLOOR,6.00,Pcs,WH1,
711500,"Plug VSTIR12ED 1/2""","-Info: 1/2""",FLOOR,20.00,Pcs,WH1,
711503,"Plug VSTIR18ED 1/8""","-Info: 1/8""",FLOOR,6.00,Pcs,WH1,
711504,"Plug VSTIR38ED 3/8""","-Info: 3/8""",FLOOR,20.00,Pcs,WH1,
711505,"Plug Din 908 1/4""",,FLOOR,6.00,Pcs,WH1,
711508,"Pipe Plug DIN 906 1/4"" 180152",,FLOOR,20.00,Pcs,WH1,
711523,"Plug 1/8"" BSPT",,FLOOR,6.00,Pcs,WH1,
711529,"Pipe Plug DIN 906 M16x1,5",,FLOOR,6.00,Pcs,WH1,
711531,"Plug VSTI 1 1/4"" EDCF",,FLOOR,20.00,Pcs,WH1,
711532,"Plug VSTIR34ED 3/4""","-Info: 3/4""",FLOOR,20.00,Pcs,WH1,
711625,Protective cover 0301550400,,FLOOR,20.00,Pcs,WH1,
711627,Protective cover 0301550800,,FLOOR,10.00,Pcs,WH1,
712201,Adapter 401-12-12 90°,,FLOOR,10.00,Pcs,WH1,
712205,Adapter 703-04-04,,FLOOR,10.00,Pcs,WH1,
712210,Adapter bulkhead 1260-12-12,,FLOOR,6.00,Pcs,WH1,
712211,Nut bulkhead adapter 1270-12,,FLOOR,10.00,Pcs,WH1,
712212,Adapter 830-02-02,,FLOOR,6.00,Pcs,WH1,
712214,Banjo bolt 4450-04-00 extended,,FLOOR,6.00,Pcs,WH1,
712215,"Adapter 45° R1/8"" lubrication Adapter",,FLOOR,4.00,Pcs,WH1,
712216,"Extender 18mm R1/8"" lubrication kit",,FLOOR,2.00,Pcs,WH1,
712217,Adapter 030045-12-12,,FLOOR,6.00,Pcs,WH1,
712220,Adapter 402-12-12 45°,,FLOOR,10.00,Pcs,WH1,
712221,Adapter 703-06-06,,FLOOR,10.00,Pcs,WH1,
712224,Adapter 403-04-06,-Info: Adjustable T-cross,FLOOR,10.00,Pcs,WH1,
712227,Adapter bulkhead extended 1260-12-57,-Info: L2=57mm,FLOOR,4.00,Pcs,WH1,
712228,Adapter 6889-04-04,-Info: Pipe socket,FLOOR,10.00,Pcs,WH1,
712305,"Crimping nipple 4590-12-01 rotary swivel joint 3/4""",,FLOOR,6.00,Pcs,WH1,
712306,"Crimping nipple 4590-08-01 rotary swivel joint 1/2""",,FLOOR,6.00,Pcs,WH1,
712307,"Crimping nipple 4590-06-01 rotary swivel joint 3/8""",,FLOOR,6.00,Pcs,WH1,
712308,"Crimping nipple 4590-04-01 rotary swivel joint 1/4""",,FLOOR,4.00,Pcs,WH1,
712309,Crimping nipple 4509-12-12,,FLOOR,10.00,Pcs,WH1,
712312,Crimping nipple 4511-12-12,,FLOOR,20.00,Pcs,WH1,
712313,Crimping nipple 4512-12-12,,FLOOR,10.00,Pcs,WH1,
712314,Crimping nipple 4501-12-08,,FLOOR,10.00,Pcs,WH1,
712315,"Hydraulic ferrule 0000241012 MF2000 3/4""",,FLOOR,30.00,Pcs,WH1,
712402,"O-ring 15,3x2,4 NBR 70 shore EC209","-Info: Block: 1022207,1019709,1019712",FLOOR,20.00,Pcs,WH1,
712413,"O-ring 21,89x2,62 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
712417,"O-ring 12,42x1,78 PU - ECO45 3/8""",,FLOOR,20.00,Pcs,WH1,
712418,"O-ring 18,72x2,62 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
712422,"O-ring 6,07x1,78 NBR 70 shore",,FLOOR,40.00,Pcs,WH1,
712423,"O-ring 15,54 x 2,62 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
